DEPARTAMENTO,PROVINICA,DISTRITO,Precio Promedio,Volumen Promedio,Temperatura,Humedad,Precipitación,Cultivo
1,81,471,3.3,2024.0,9.22,76.47,34.05,3
1,81,471,1.65,1423.0,9.22,76.47,34.05,8
1,81,542,3.3,2024.0,9.22,76.47,34.05,3
1,81,542,3.81,3579.0,9.22,76.47,34.05,4
1,81,557,3.3,2024.0,9.22,76.47,34.05,3
1,81,557,3.81,3579.0,9.22,76.47,34.05,4
1,81,557,1.65,1423.0,9.22,76.47,34.05,8
1,81,805,3.3,2024.0,9.22,76.47,34.05,3
1,81,805,3.81,3579.0,9.22,76.47,34.05,4
1,81,805,1.65,1423.0,9.22,76.47,34.05,8
1,81,857,3.3,2024.0,9.22,76.47,34.05,3
1,81,857,1.65,1423.0,9.22,76.47,34.05,8
1,81,869,3.3,2024.0,9.22,76.47,34.05,3
1,81,869,3.81,3579.0,9.22,76.47,34.05,4
1,81,869,1.53,15408.0,9.22,76.47,34.05,6
1,81,869,1.65,1423.0,9.22,76.47,34.05,8
1,81,869,2.83,7219.0,9.22,76.47,34.05,16
1,81,909,3.3,2024.0,9.22,76.47,34.05,3
1,81,909,3.81,3579.0,9.22,76.47,34.05,4
1,81,909,1.65,1423.0,9.22,76.47,34.05,8
1,81,1255,1.65,1423.0,9.22,76.47,34.05,8
1,2,349,0.93,4777.0,9.22,76.47,34.05,5
1,2,349,1.2,4245.0,9.22,76.47,34.05,17
1,12,205,3.3,2024.0,9.22,76.47,34.05,3
1,21,1,0.93,4777.0,9.22,76.47,34.05,5
1,21,1,0.6,4525.0,9.22,76.47,34.05,13
1,21,129,1.33,2925.0,9.22,76.47,34.05,11
1,21,499,1.65,1423.0,9.22,76.47,34.05,8
1,21,704,1.33,2925.0,9.22,76.47,34.05,11
1,21,835,3.3,2024.0,9.22,76.47,34.05,3
1,21,835,2.41,151.0,9.22,76.47,34.05,7
1,21,835,1.65,1423.0,9.22,76.47,34.05,8
1,21,835,1.43,1741.0,9.22,76.47,34.05,10
1,21,1099,3.3,2024.0,9.22,76.47,34.05,3
1,35,1095,3.3,2024.0,9.22,76.47,34.05,3
1,36,1085,3.3,2024.0,9.22,76.47,34.05,3
1,36,1375,3.3,2024.0,9.22,76.47,34.05,3
1,36,1375,2.41,151.0,9.22,76.47,34.05,7
1,37,182,1.19,214.2,9.22,76.47,34.05,9
1,37,109,1.19,214.2,9.22,76.47,34.05,9
1,58,351,1.19,214.2,9.22,76.47,34.05,9
1,58,6,3.3,2024.0,9.22,76.47,34.05,3
1,58,98,3.3,2024.0,9.22,76.47,34.05,3
1,82,987,3.3,2024.0,9.22,76.47,34.05,3
1,83,312,1.2,4245.0,9.22,76.47,34.05,17
1,86,171,2.83,7219.0,9.22,76.47,34.05,16
1,86,508,2.41,151.0,9.22,76.47,34.05,7
1,86,735,0.93,4777.0,9.22,76.47,34.05,5
1,86,942,1.39,3806.0,9.22,76.47,34.05,19
1,86,1130,1.53,15408.0,17.73,78.65,63.82,6
1,124,112,3.3,2024.0,9.22,76.47,34.05,3
1,124,112,1.23,1684.0,9.22,76.47,34.05,14
1,124,108,3.3,2024.0,9.22,76.47,34.05,3
1,124,332,3.3,2024.0,9.22,76.47,34.05,3
1,124,431,2.41,151.0,9.22,76.47,34.05,7
1,124,431,1.43,1741.0,9.22,76.47,34.05,10
1,124,473,3.3,2024.0,9.22,76.47,34.05,3
1,124,473,1.43,1741.0,9.22,76.47,34.05,10
1,124,619,3.3,2024.0,9.22,76.47,34.05,3
1,124,619,2.41,151.0,9.22,76.47,34.05,7
1,124,660,3.3,2024.0,9.22,76.47,34.05,3
1,124,660,2.41,151.0,9.22,76.47,34.05,7
1,124,660,1.43,1741.0,9.22,76.47,34.05,10
1,124,849,3.3,2024.0,9.22,76.47,34.05,3
1,124,849,2.41,151.0,9.22,76.47,34.05,7
1,124,849,1.43,1741.0,9.22,76.47,34.05,10
1,124,857,3.3,2024.0,9.22,76.47,34.05,3
1,124,857,2.41,151.0,9.22,76.47,34.05,7
1,124,857,1.43,1741.0,9.22,76.47,34.05,10
1,124,1142,3.3,2024.0,5.05,68.02,14.53,3
1,124,1142,1.19,214.2,5.05,68.02,14.53,9
1,124,1259,3.3,2024.0,9.22,76.47,34.05,3
1,124,1259,2.41,151.0,9.22,76.47,34.05,7
1,124,1259,1.43,1741.0,9.22,76.47,34.05,10
1,132,925,3.3,2024.0,9.22,76.47,34.05,3
1,132,512,3.3,2024.0,9.22,76.47,34.05,3
1,132,872,3.3,2024.0,9.22,76.47,34.05,3
1,132,981,3.3,2024.0,9.22,76.47,34.05,3
1,137,358,3.3,2024.0,9.22,76.47,34.05,3
1,137,358,1.65,1423.0,9.22,76.47,34.05,8
1,137,858,3.81,3579.0,9.22,76.47,34.05,4
1,137,866,1.43,1741.0,9.22,76.47,34.05,10
1,137,1245,3.3,2024.0,9.22,76.47,34.05,3
1,150,117,1.65,1423.0,9.22,76.47,34.05,8
1,154,7,3.3,2024.0,9.22,76.47,34.05,3
1,154,180,3.3,2024.0,9.22,76.47,34.05,3
1,154,261,3.3,2024.0,9.22,76.47,34.05,3
1,83,491,1.19,214.2,9.22,76.47,34.05,9
1,150,253,2.41,151.0,9.22,76.47,34.05,7
1,150,1125,1.39,3806.0,9.22,76.47,34.05,19
1,172,703,3.81,3579.0,9.22,76.47,34.05,4
1,172,975,1.53,15408.0,9.22,76.47,34.05,6
1,172,975,2.41,151.0,9.22,76.47,34.05,7
2,47,44,3.3,2024.0,22.93,92.09,0.0,3
2,47,44,3.81,3579.0,22.93,92.09,0.0,4
3,10,1014,1.53,15408.0,19.93,83.2,1.83,6
3,10,1359,1.53,15408.0,19.93,83.2,1.83,6
3,34,103,1.19,214.2,19.93,83.2,1.83,9
3,90,307,1.53,15408.0,19.93,83.2,1.83,6
3,90,385,9.54,3110.0,19.93,83.2,1.83,1
4,23,128,3.81,3579.0,10.93,78.1,15.5,4
4,48,657,2.27,24719.3,10.93,78.1,15.5,2
4,60,1162,2.41,151.0,9.55,64.71,0.0,7
4,145,1094,3.81,3579.0,10.93,78.1,15.5,4
4,145,1094,1.2,4245.0,10.93,78.1,15.5,17
7,121,212,0.53,34789.0,22.46,85.88,454.83,12
7,121,212,0.6,4525.0,22.46,85.88,454.83,13
7,121,750,0.53,34789.0,22.46,85.88,454.83,12
8,46,420,2.83,7219.0,15.95,85.93,18.69,16
8,130,1028,1.53,2272.0,15.95,85.93,18.69,0
9,52,1064,3.3,2024.0,12.25,76.89,3.1,3
10,69,179,1.19,214.2,21.8,67.4,0.01,9
10,69,677,1.19,214.2,21.8,67.4,0.01,9
11,67,539,2.27,24719.3,23.15,79.03,19.43,2
11,97,1303,1.19,214.2,23.15,79.03,19.43,9
11,97,1303,1.43,1741.0,23.15,79.03,19.43,10
12,18,878,1.53,2272.0,11.97,80.8,21.5,0
12,32,451,3.81,3579.0,11.97,80.8,21.5,4
12,32,1144,3.81,3579.0,11.97,80.8,21.5,4
12,32,1144,1.39,3806.0,11.97,80.8,21.5,19
12,31,72,0.93,4777.0,11.97,80.8,21.5,5
12,31,72,1.19,214.2,11.97,80.8,21.5,9
12,84,60,1.53,2272.0,11.97,80.8,21.5,0
12,84,633,3.81,3579.0,11.97,80.8,21.5,4
12,85,502,1.53,15408.0,11.97,80.8,21.5,6
12,85,1333,1.53,15408.0,11.97,80.8,21.5,6
12,171,190,1.53,2272.0,11.97,80.8,21.5,0
17,131,184,9.94,4.0,11.73,85.42,20.47,15
17,131,642,2.27,24719.3,11.73,85.42,20.47,2
17,131,642,1.19,214.2,11.73,85.42,20.47,9
17,14,85,1.19,214.2,11.73,85.42,20.47,9
17,14,85,1.2,4245.0,11.73,85.42,20.47,17
17,14,1165,1.19,214.2,11.73,85.42,20.47,9
17,75,391,3.3,2024.0,11.73,85.42,20.47,3
17,75,490,1.19,214.2,11.73,85.42,20.47,9
17,75,1100,0.53,34789.0,11.73,85.42,20.47,12
17,75,1208,0.53,34789.0,11.73,85.42,20.47,12
17,113,1129,1.19,214.2,11.73,85.42,20.47,9
19,114,563,2.27,24719.3,23.24,82.12,163.8,2
19,19,446,2.41,151.0,27.45,80.41,119.69,7
19,65,1142,2.41,151.0,26.85,84.31,144.19,7
19,96,625,2.41,151.0,27.72,85.07,103.3,7
19,96,382,2.41,151.0,27.72,85.07,103.3,7
19,96,907,2.41,151.0,27.72,85.07,103.3,7
19,96,907,1.19,214.2,27.72,85.07,103.3,9
19,96,1009,2.41,151.0,27.72,85.07,103.3,7
19,96,1182,2.41,151.0,27.72,85.07,103.3,7
19,96,1230,2.41,151.0,27.72,85.07,103.3,7
19,96,1230,1.19,214.2,27.72,85.07,103.3,9
19,96,1393,2.41,151.0,27.72,85.07,103.3,7
21,174,733,1.19,214.2,25.19,85.21,1.1,9
1,2,349,2.41,151.0,9.22,76.47,34.05,7
1,150,1125,1.53,15408.0,9.22,76.47,34.05,6
3,10,227,0.6,4525.0,19.93,83.2,1.83,13
3,10,554,0.6,4525.0,19.93,83.2,1.83,13
3,10,1316,1.53,15408.0,19.93,83.2,1.83,6
3,10,1359,0.6,4525.0,19.93,83.2,1.83,13
4,145,107,1.19,214.2,10.93,78.1,15.5,9
7,105,274,1.19,214.2,22.46,85.88,454.83,9
7,105,1142,1.19,214.2,5.05,68.02,14.53,9
7,121,860,0.6,4525.0,22.46,85.88,454.83,13
9,160,7,1.53,15408.0,12.25,76.89,3.1,6
9,160,7,0.6,10003.0,12.25,76.89,3.1,18
12,85,1139,0.6,10003.0,11.97,80.8,21.5,18
17,113,214,0.6,4525.0,11.73,85.42,20.47,13
17,123,318,0.93,4777.0,11.73,85.42,20.47,5
19,114,1212,2.27,24719.3,23.24,82.12,163.8,2
19,114,1367,2.27,24719.3,23.24,82.12,163.8,2
19,19,104,2.41,151.0,27.45,80.41,119.69,7
19,96,625,1.19,214.2,27.72,85.07,103.3,9
19,96,1009,1.19,214.2,27.72,85.07,103.3,9
19,96,1118,1.19,214.2,27.72,85.07,103.3,9
19,96,1182,1.19,214.2,27.72,85.07,103.3,9
19,144,233,1.19,214.2,27.35,73.08,97.21,9
19,144,1183,2.41,151.0,27.35,73.08,97.21,7
21,164,353,0.93,4777.0,25.19,85.21,1.1,5
1,83,491,2.83,7219.0,9.22,76.47,34.05,16
1,172,990,3.81,3579.0,9.22,76.47,34.05,4
3,10,1141,1.53,15408.0,19.93,83.2,1.83,6
3,10,1141,0.6,4525.0,19.93,83.2,1.83,13
3,40,697,2.41,151.0,19.93,83.2,1.83,7
4,48,825,1.65,1423.0,10.93,78.1,15.5,8
4,72,445,0.53,34789.0,10.93,78.1,15.5,12
4,143,527,0.53,34789.0,10.93,78.1,15.5,12
5,7,756,2.83,7219.0,16.02,69.91,0.7,16
8,130,542,1.53,2272.0,15.95,85.93,18.69,0
9,160,845,0.6,4525.0,14.38,70.45,13.16,13
9,160,1249,0.6,10003.0,12.25,76.89,3.1,18
10,168,1344,1.53,2272.0,0.0,0.0,0.0,0
11,67,539,3.81,3579.0,23.15,79.03,19.43,4
11,67,916,2.41,151.0,23.15,79.03,19.43,7
12,101,607,1.19,214.2,11.97,80.8,21.5,9
12,32,1144,1.19,214.2,11.97,80.8,21.5,9
16,126,439,1.19,214.2,18.55,83.16,81.35,9
16,118,278,1.53,2272.0,18.55,83.16,81.35,0
16,118,934,1.53,2272.0,18.55,83.16,81.35,0
16,118,944,1.19,214.2,18.55,83.16,81.35,9
17,14,820,0.6,4525.0,11.73,85.42,20.47,13
17,14,843,1.2,4245.0,11.73,85.42,20.47,17
17,75,1208,0.93,4777.0,11.73,85.42,20.47,5
19,19,1103,1.2,4245.0,27.45,80.41,119.69,17
19,96,382,1.19,214.2,27.72,85.07,103.3,9
19,139,787,2.83,7219.0,24.11,81.21,81.3,16
19,144,861,2.27,24719.3,27.35,73.08,97.21,2
21,164,353,1.19,214.2,25.19,85.21,1.1,9
1,83,491,2.41,151.0,9.22,76.47,34.05,7
1,86,171,3.81,3579.0,9.22,76.47,34.05,4
1,86,1130,3.81,3579.0,17.73,78.65,63.82,4
1,150,253,1.19,214.2,9.22,76.47,34.05,9
1,150,253,2.83,7219.0,9.22,76.47,34.05,16
1,150,253,1.39,3806.0,9.22,76.47,34.05,19
1,150,687,1.19,214.2,9.22,76.47,34.05,9
1,150,763,1.19,214.2,9.22,76.47,34.05,9
1,150,1125,0.93,4777.0,9.22,76.47,34.05,5
1,150,1125,1.19,214.2,9.22,76.47,34.05,9
1,150,1125,2.83,7219.0,9.22,76.47,34.05,16
1,150,789,1.19,214.2,9.22,76.47,34.05,9
1,172,1384,1.33,2925.0,9.22,76.47,34.05,11
1,172,975,3.81,3579.0,9.22,76.47,34.05,4
2,0,372,3.81,3579.0,22.93,92.09,0.0,4
2,0,475,0.6,10003.0,22.93,92.09,0.0,18
2,0,475,1.39,3806.0,22.93,92.09,0.0,19
2,5,589,3.3,2024.0,22.93,92.09,0.0,3
2,5,589,3.81,3579.0,22.93,92.09,0.0,4
2,5,589,0.93,4777.0,22.93,92.09,0.0,5
2,5,589,2.41,151.0,22.93,92.09,0.0,7
2,5,589,1.65,1423.0,22.93,92.09,0.0,8
2,5,589,0.53,34789.0,22.93,92.09,0.0,12
2,5,589,0.6,4525.0,22.93,92.09,0.0,13
2,5,589,1.39,3806.0,22.93,92.09,0.0,19
3,10,227,3.81,3579.0,19.93,83.2,1.83,4
3,10,227,0.6,10003.0,19.93,83.2,1.83,18
3,10,246,3.81,3579.0,19.93,83.2,1.83,4
3,10,554,0.6,10003.0,19.93,83.2,1.83,18
3,10,602,1.53,15408.0,19.93,83.2,1.83,6
3,10,602,0.6,4525.0,19.93,83.2,1.83,13
3,10,883,0.6,10003.0,19.93,83.2,1.83,18
3,10,1316,3.81,3579.0,19.93,83.2,1.83,4
3,34,2,0.93,4777.0,19.93,83.2,1.83,5
3,34,2,1.19,214.2,19.93,83.2,1.83,9
3,38,62,2.83,7219.0,19.93,83.2,1.83,16
3,40,697,1.53,15408.0,19.93,83.2,1.83,6
3,40,697,0.6,4525.0,19.93,83.2,1.83,13
3,40,697,2.83,7219.0,19.93,83.2,1.83,16
3,40,697,1.39,3806.0,19.93,83.2,1.83,19
4,48,283,0.53,34789.0,10.93,78.1,15.5,12
4,48,283,0.6,4525.0,10.93,78.1,15.5,13
4,48,281,0.53,34789.0,10.93,78.1,15.5,12
4,48,623,0.53,34789.0,10.93,78.1,15.5,12
4,48,623,0.6,4525.0,10.93,78.1,15.5,13
4,48,657,1.19,214.2,10.93,78.1,15.5,9
4,48,908,0.53,34789.0,10.93,78.1,15.5,12
4,56,1379,2.27,24719.3,10.93,78.1,15.5,2
4,60,379,9.54,3110.0,10.93,78.1,15.5,1
4,60,379,1.53,15408.0,10.93,78.1,15.5,6
4,60,379,0.53,34789.0,10.93,78.1,15.5,12
4,60,379,0.6,4525.0,10.93,78.1,15.5,13
4,60,379,1.23,1684.0,10.93,78.1,15.5,14
4,60,379,2.83,7219.0,10.93,78.1,15.5,16
4,60,379,0.6,10003.0,10.93,78.1,15.5,18
4,60,143,2.27,24719.3,10.93,78.1,15.5,2
4,60,965,2.27,24719.3,10.93,78.1,15.5,2
4,72,97,0.53,34789.0,10.93,78.1,15.5,12
4,91,555,2.27,24719.3,10.93,78.1,15.5,2
4,91,104,2.27,24719.3,28.02,81.35,91.39,2
4,142,1055,2.27,24719.3,10.93,78.1,15.5,2
4,143,577,9.54,3110.0,10.93,78.1,15.5,1
4,145,1094,2.41,151.0,10.93,78.1,15.5,7
7,4,430,3.81,3579.0,22.46,85.88,454.83,4
7,4,430,2.41,151.0,22.46,85.88,454.83,7
7,4,430,0.53,34789.0,22.46,85.88,454.83,12
7,4,430,1.23,1684.0,22.46,85.88,454.83,14
7,74,760,2.27,24719.3,22.46,85.88,454.83,2
7,100,569,2.27,24719.3,22.46,85.88,454.83,2
7,100,940,2.27,24719.3,22.46,85.88,454.83,2
7,100,943,2.27,24719.3,22.46,85.88,454.83,2
7,100,1160,2.27,24719.3,22.46,85.88,454.83,2
7,105,608,2.27,24719.3,22.46,85.88,454.83,2
7,121,212,1.39,3806.0,22.46,85.88,454.83,19
7,133,427,2.27,24719.3,22.46,85.88,454.83,2
7,133,1297,2.27,24719.3,22.46,85.88,454.83,2
8,88,1068,1.19,214.2,28.04,85.98,226.0,9
8,130,524,2.83,7219.0,15.95,85.93,18.69,16
8,130,542,0.93,4777.0,15.95,85.93,18.69,5
8,130,542,1.19,214.2,15.95,85.93,18.69,9
8,130,1028,2.83,7219.0,15.95,85.93,18.69,16
8,130,1309,1.19,214.2,15.95,85.93,18.69,9
9,43,222,2.41,151.0,12.25,76.89,3.1,7
9,43,890,1.19,214.2,12.25,76.89,3.1,9
9,160,1256,3.81,3579.0,12.25,76.89,3.1,4
9,160,1256,0.6,10003.0,12.25,76.89,3.1,18
9,160,7,3.81,3579.0,12.25,76.89,3.1,4
9,160,495,3.81,3579.0,12.25,76.89,3.1,4
9,160,495,0.53,34789.0,12.25,76.89,3.1,12
9,160,615,0.6,10003.0,12.25,76.89,3.1,18
9,160,845,3.81,3579.0,14.38,70.45,13.16,4
9,160,845,0.53,34789.0,14.38,70.45,13.16,12
9,160,1249,3.81,3579.0,12.25,76.89,3.1,4
9,50,291,3.81,3579.0,12.25,76.89,3.1,4
9,50,291,0.6,10003.0,12.25,76.89,3.1,18
9,50,19,3.81,3579.0,12.25,76.89,3.1,4
10,163,1302,1.53,2272.0,20.2,88.72,0.03,0
10,163,1302,1.19,214.2,20.2,88.72,0.03,9
10,163,1302,1.39,3806.0,20.2,88.72,0.03,19
10,163,470,1.53,2272.0,20.2,88.72,0.03,0
10,163,470,1.53,15408.0,20.2,88.72,0.03,6
10,163,470,1.19,214.2,20.2,88.72,0.03,9
10,163,470,2.83,7219.0,20.2,88.72,0.03,16
10,163,470,1.39,3806.0,20.2,88.72,0.03,19
10,163,637,2.41,151.0,20.2,88.72,0.03,7
10,163,637,1.19,214.2,20.2,88.72,0.03,9
10,163,747,3.81,3579.0,20.2,88.72,0.03,4
10,163,747,0.93,4777.0,20.2,88.72,0.03,5
10,163,747,1.19,214.2,20.2,88.72,0.03,9
10,163,747,2.83,7219.0,20.2,88.72,0.03,16
10,163,747,1.39,3806.0,20.2,88.72,0.03,19
10,163,931,1.53,15408.0,20.2,88.72,0.03,6
10,163,931,2.41,151.0,20.2,88.72,0.03,7
10,163,931,1.19,214.2,20.2,88.72,0.03,9
10,163,1017,1.39,3806.0,20.2,88.72,0.03,19
10,163,1197,2.41,151.0,20.2,88.72,0.03,7
10,163,1197,1.19,214.2,20.2,88.72,0.03,9
10,163,1337,1.19,214.2,20.2,88.72,0.03,9
10,163,1337,2.83,7219.0,20.2,88.72,0.03,16
10,163,1337,1.39,3806.0,20.2,88.72,0.03,19
10,44,237,1.53,15408.0,21.42,83.62,1.22,6
10,127,1262,0.6,4525.0,0.0,0.0,0.0,13
10,127,1262,1.23,1684.0,0.0,0.0,0.0,14
10,127,111,0.6,4525.0,0.0,0.0,0.0,13
10,127,111,1.23,1684.0,0.0,0.0,0.0,14
10,127,467,0.6,4525.0,0.0,0.0,0.0,13
10,127,467,1.23,1684.0,0.0,0.0,0.0,14
10,168,1344,0.93,4777.0,0.0,0.0,0.0,5
10,168,1344,1.19,214.2,0.0,0.0,0.0,9
10,168,1344,1.39,3806.0,0.0,0.0,0.0,19
10,168,224,1.19,214.2,0.0,0.0,0.0,9
11,45,408,0.93,4777.0,23.15,79.03,19.43,5
11,45,408,0.6,10003.0,23.15,79.03,19.43,18
11,45,757,0.93,4777.0,23.15,79.03,19.43,5
11,45,996,0.93,4777.0,23.15,79.03,19.43,5
11,67,539,1.19,214.2,23.15,79.03,19.43,9
11,67,708,1.19,214.2,23.15,79.03,19.43,9
11,67,916,0.93,4777.0,23.15,79.03,19.43,5
11,67,916,1.53,15408.0,23.15,79.03,19.43,6
11,67,916,1.19,214.2,23.15,79.03,19.43,9
11,67,916,1.43,1741.0,23.15,79.03,19.43,10
12,101,680,2.83,7219.0,11.97,80.8,21.5,16
12,101,681,0.93,4777.0,11.97,80.8,21.5,5
12,18,99,1.19,214.2,27.22,92.77,201.33,9
12,18,99,9.94,4.0,27.22,92.77,201.33,15
12,18,878,1.19,214.2,11.97,80.8,21.5,9
12,18,1223,1.53,2272.0,11.97,80.8,21.5,0
12,18,1223,1.19,214.2,11.97,80.8,21.5,9
12,32,1144,1.53,2272.0,11.97,80.8,21.5,0
12,31,1121,0.93,4777.0,11.97,80.8,21.5,5
12,31,1121,1.19,214.2,11.97,80.8,21.5,9
12,31,200,0.93,4777.0,11.97,80.8,21.5,5
12,31,200,1.19,214.2,11.97,80.8,21.5,9
12,31,536,0.93,4777.0,11.97,80.8,21.5,5
12,31,536,1.19,214.2,11.97,80.8,21.5,9
12,31,698,0.93,4777.0,11.97,80.8,21.5,5
12,31,698,1.19,214.2,11.97,80.8,21.5,9
12,31,790,0.93,4777.0,11.97,80.8,21.5,5
12,31,790,1.19,214.2,11.97,80.8,21.5,9
12,31,976,0.93,4777.0,11.97,80.8,21.5,5
12,31,976,1.19,214.2,11.97,80.8,21.5,9
12,31,1085,0.93,4777.0,11.97,80.8,21.5,5
12,31,1085,1.19,214.2,11.97,80.8,21.5,9
12,80,220,0.93,4777.0,11.97,80.8,21.5,5
12,85,502,1.19,214.2,11.97,80.8,21.5,9
12,85,1333,1.19,214.2,11.97,80.8,21.5,9
16,126,439,0.6,4525.0,18.55,83.16,81.35,13
16,126,439,1.23,1684.0,18.55,83.16,81.35,14
16,126,884,0.53,34789.0,18.55,83.16,81.35,12
16,126,884,0.6,4525.0,18.55,83.16,81.35,13
16,126,884,1.23,1684.0,18.55,83.16,81.35,14
16,118,817,1.53,2272.0,18.55,83.16,81.35,0
16,118,817,1.39,3806.0,18.55,83.16,81.35,19
16,118,278,1.39,3806.0,18.55,83.16,81.35,19
16,118,458,1.53,2272.0,19.5,69.86,49.34,0
16,118,458,0.53,34789.0,19.5,69.86,49.34,12
16,118,458,1.39,3806.0,19.5,69.86,49.34,19
17,75,458,3.3,2024.0,11.73,85.42,20.47,3
17,75,458,0.53,34789.0,11.73,85.42,20.47,12
17,75,458,0.6,4525.0,11.73,85.42,20.47,13
17,75,458,1.23,1684.0,11.73,85.42,20.47,14
17,75,1209,0.53,34789.0,11.73,85.42,20.47,12
18,134,950,1.53,15408.0,9.82,63.89,59.4,6
19,114,769,2.27,24719.3,23.24,82.12,163.8,2
19,114,146,2.27,24719.3,23.24,82.12,163.8,2
19,114,423,2.27,24719.3,23.24,82.12,163.8,2
19,19,104,2.27,24719.3,27.45,80.41,119.69,2
19,19,29,2.27,24719.3,27.45,80.41,119.69,2
19,19,94,2.27,24719.3,27.45,80.41,119.69,2
19,19,446,2.27,24719.3,27.45,80.41,119.69,2
19,19,1103,2.27,24719.3,27.45,80.41,119.69,2
19,19,1103,2.41,151.0,27.45,80.41,119.69,7
19,19,1116,2.27,24719.3,27.45,80.41,119.69,2
19,65,1065,2.27,24719.3,26.85,84.31,144.19,2
19,65,1065,2.41,151.0,26.85,84.31,144.19,7
19,65,1090,2.41,151.0,26.85,84.31,144.19,7
19,65,1142,2.27,24719.3,26.85,84.31,144.19,2
19,65,1184,2.27,24719.3,26.85,84.31,144.19,2
19,65,1184,2.41,151.0,26.85,84.31,144.19,7
19,73,1166,2.27,24719.3,27.14,79.98,134.34,2
19,73,393,2.27,24719.3,27.14,79.98,134.34,2
19,73,914,2.27,24719.3,27.14,79.98,134.34,2
19,73,1013,2.27,24719.3,27.14,79.98,134.34,2
19,73,1277,2.27,24719.3,27.14,79.98,134.34,2
19,139,1002,2.27,24719.3,24.11,81.21,81.3,2
19,139,1002,1.19,214.2,24.11,81.21,81.3,9
19,139,84,2.27,24719.3,24.11,81.21,81.3,2
19,139,84,1.19,214.2,24.11,81.21,81.3,9
19,139,403,2.27,24719.3,24.11,81.21,81.3,2
19,139,403,1.19,214.2,24.11,81.21,81.3,9
19,139,787,2.27,24719.3,24.11,81.21,81.3,2
19,139,787,1.19,214.2,24.11,81.21,81.3,9
19,139,868,2.27,24719.3,24.11,81.21,81.3,2
19,139,868,1.19,214.2,24.11,81.21,81.3,9
19,139,932,2.27,24719.3,24.11,81.21,81.3,2
19,139,932,1.19,214.2,24.11,81.21,81.3,9
19,139,1047,2.27,24719.3,24.11,81.21,81.3,2
19,139,1047,1.19,214.2,24.11,81.21,81.3,9
19,139,1380,2.27,24719.3,24.11,81.21,81.3,2
19,139,1380,1.19,214.2,24.11,81.21,81.3,9
19,139,1389,2.27,24719.3,24.11,81.21,81.3,2
19,144,1252,2.27,24719.3,27.35,73.08,97.21,2
19,144,116,2.27,24719.3,27.35,73.08,97.21,2
19,144,398,2.27,24719.3,27.35,73.08,97.21,2
19,144,579,2.27,24719.3,27.35,73.08,97.21,2
19,144,593,2.27,24719.3,27.35,73.08,97.21,2
19,144,762,2.27,24719.3,27.35,73.08,97.21,2
19,144,1171,2.27,24719.3,27.35,73.08,97.21,2
19,162,1286,2.27,24719.3,26.3,82.89,219.25,2
19,162,792,2.27,24719.3,26.3,82.89,219.25,2
19,162,924,2.27,24719.3,26.3,82.89,219.25,2
19,162,1315,2.27,24719.3,26.3,82.89,219.25,2
20,156,617,1.53,2272.0,20.03,80.67,0.91,0
20,156,617,0.93,4777.0,20.03,80.67,0.91,5
20,156,617,1.53,15408.0,20.03,80.67,0.91,6
20,156,617,2.83,7219.0,20.03,80.67,0.91,16
22,57,152,2.27,24719.3,26.64,87.93,363.15,2
22,57,788,2.27,24719.3,26.64,87.93,363.15,2
22,57,788,1.19,214.2,26.64,87.93,363.15,9
22,122,376,1.19,214.2,26.64,87.93,363.15,9
1,150,253,1.2,4245.0,9.22,76.47,34.05,17
2,5,589,1.2,4245.0,22.93,92.09,0.0,17
4,60,379,1.2,4245.0,10.93,78.1,15.5,17
4,60,905,1.2,4245.0,10.93,78.1,15.5,17
4,60,965,1.2,4245.0,10.93,78.1,15.5,17
4,60,1130,1.2,4245.0,10.93,78.1,15.5,17
4,60,1162,1.2,4245.0,9.55,64.71,0.0,17
4,60,1205,1.2,4245.0,10.93,78.1,15.5,17
5,128,590,1.2,4245.0,8.52,63.67,0.1,17
7,100,569,1.2,4245.0,22.46,85.88,454.83,17
7,100,940,1.2,4245.0,22.46,85.88,454.83,17
7,100,943,1.2,4245.0,22.46,85.88,454.83,17
7,100,1160,1.2,4245.0,22.46,85.88,454.83,17
7,105,274,1.2,4245.0,22.46,85.88,454.83,17
7,105,608,1.2,4245.0,22.46,85.88,454.83,17
7,105,1142,1.2,4245.0,5.05,68.02,14.53,17
7,133,945,1.2,4245.0,22.46,85.88,454.83,17
7,133,316,1.2,4245.0,22.46,85.88,454.83,17
7,133,1392,1.2,4245.0,22.46,85.88,454.83,17
8,130,542,1.2,4245.0,15.95,85.93,18.69,17
10,163,637,1.2,4245.0,20.2,88.72,0.03,17
10,163,931,1.2,4245.0,20.2,88.72,0.03,17
10,163,1197,1.2,4245.0,20.2,88.72,0.03,17
10,168,1344,1.2,4245.0,0.0,0.0,0.0,17
10,168,224,1.2,4245.0,0.0,0.0,0.0,17
11,67,916,1.2,4245.0,23.15,79.03,19.43,17
13,109,1103,1.2,4245.0,27.45,80.41,119.69,17
16,118,817,1.2,4245.0,18.55,83.16,81.35,17
16,118,278,1.2,4245.0,18.55,83.16,81.35,17
16,118,458,1.2,4245.0,19.5,69.86,49.34,17
16,118,934,1.2,4245.0,18.55,83.16,81.35,17
17,131,642,1.2,4245.0,11.73,85.42,20.47,17
17,75,1208,1.2,4245.0,11.73,85.42,20.47,17
19,19,104,1.2,4245.0,27.45,80.41,119.69,17
19,19,29,1.2,4245.0,27.45,80.41,119.69,17
